index,text
1705,"Isa läks pere juurest ära, kui vanem vend oli kümneaastane Aleksei."
1706,Minu jaoks mingil määral jah küll.
1707,Juba noore eas saadik on vajalik õppida raskusi ületama.
1708,"Abielus võib näitlikult kujutada ette lõõmana, kus karastab armastust."
1709,Juba enne tutvumist negatiivselt meelestatud sugulased tunduvad pruudile või peigmehele kui hirmuäratavatena ja häbelikku käitumist tõlgendatakse kui perekonda mittesobivust.
1710,"Tihti just usk päästab inimesed, keda ei saand päästa nende lähedasest."
1711,"Arvestades linna eelarvet ja võimalikke võimalikusi, arvun, et selle rajamine on meile jõukohane ning peale selle tulus ettevõtmine."
1712,"Innimesed usukid nähtamatusse väärse, mis tähendas uskumist erinevustesse olenditesse."
1713,"Sageli eralduvad stressi põevad inimesed ühiskondades ja soovivad üksi olla, mis veel rohkem haigust süvendab."
1714,"Kõik neli korda tuldi talle vastu ning aidati probleemi lahendamisel isegi juhtudel, kui kliendil polnud õigust."
1715,"Kui inimene oskab kõik võimalike tehinguid arvutis teha, siis see talle on suur pluss."
1716,"Milline perekond julgeb väita, et sellel poja või tütrega ei või midagi juhtuda?"
1717,"Tallinnas on turisti bürood, mis niisuguseid sõite korraldavad."
1718,"Selvine olukord häirib minsit, aga see on päris hea kogemus täisealise elluks."
1719,Aeg läheb väga kiiresti ja ajajooksul toimub palju muutumisi.
1720,Ta helistas harvemini ja kohtumisi ei olnud jällegi üldse.
1721,"Peategelane on inglise keele õppetaja, kes armus mehesse. Mees oli abielus, aga ta armastas Ingerit ka."
1722,"Kui inimene õpib mingit võõrkeelt, tähendab ta, et ta tunneb huvi seda keelt rääkiva rahva ja tema kultuuri vastu."
1723,"Õpilased on sunnitud võtma pärast kooli lisatundides, et eksameid edukalt sooritada."
1724,"See ei tähenda tingimata, et unustatakse enda või oma vanemate sünnikodu."
1725,"Ülevaate lõpetamiseks kordan veel kord, et meie foorumi ülesandeks olid haridusministeeriumi olukorra vaatlemine ning mingisuguste puuduste esiletõstmine."
1726,Sotsioloogia ei suuda kahjuks paljudele uutele tekkinud küsimustele vastust vastata.
1727,"Meil on laiad aknlauad, kuhu võib panna palju lille. Emal on kõik aknalauad lillid täis."
1728,"Sõna „kultuur“ võib kasutada siis, kui me räägime n.ö agrokultuuris, mida kasvatavad inimene."
1729,"Sel ajel, kui talu osteti, oli Tamm juba 40-aastane (see oli 26 aastat tagasi) ja tälei olnud plaanis nii suuri ehitustöid teha, nagu me täna Leigo talus näha võime."
1730,"Kui pöörata tähelepanu just minu tulevase elukutsele, on otsustav aeg järgmine kaks aastat."
1731,Keel tüübi püütakse rõhutada reklaamitatav toode positiivseid külgi.
1732,Rahva jaoks oligi see võib-olla tõesti hea aeg pärast palju sõdasid.
1733,"Ma arvan, et ta saab selle töö, sest ta valdab palju keeli."
1734,"Kui vaatad neid inimesi, kes on Eestis palju aastaid elanud ja mõned on siin isegi sündinud ja üles kasvanud, aga neil puudub Eesti pass ja nende eesti keele oskus on halb, siis neil on siin küll raske toime tulla."
1735,Premeerime kuu parimat nõuandenõustajat Soome Looduse aastakäiguga!
1736,Ma eksunu ja panin tagurpidi kampsuni selga.
1737,Aga see on ju arusaadav: ajakirjandusel on tekkinud inimühiskonnas ning seepärast on sellel inimlikustuvaid jooni.
1738,"Positiivne sündmused minu elus aga oli ka armastusega kohtumine, sest armastus mõjutab elu alati hästi."
1739,"Mul endal pole veel laste, aga tulevikus tahan ma kindlasti perekonna luua."
1740,"See on kahetuba korter, kus elab minu kõik lähedasemad inimesed - minu vanemad."
1741,Töötavadas naisasid võib kohada igalpool.
1742,Aga neil on leida lihtsam tõelisi sõpru.
1743,"""Aga mida siis minu tüdruk oleks pidanud tegelema?"" vastas Aleksei."
1744,"Olen kindel, et ei ole võimalik samalajal hästi õppida ja töötada."
1745,Ise me ei nüüd pea tõttu iga vea tervet tööd uuesti tegema.
1746,"Muide, ma kahtlen väga, kas kõik telesaated, mida nemad vaatavad, on mõeldud inimeste enese teadlikkuse tõstmiseks ja iseenda arendamiseks."
1747,Grammatika õpikute ja sõnaraamatute abil on proovitud iseloomustada keele struktuuri ja koguda selle väljendusvahendid.
1748,Kõige vähem teeb inimestele mure energiapobleemid.
1749,Mitte kõigil inimestel ei ole olnud võimalik endale interneti ühendust saada ja arvutit ostma (näiteks paar ja aasta tagasi rohkem).
1750,"Aga kui inimene on juba täiskasventa, siis ei ole võimalik teda ümber teha."
1751,"Valgusfoori taga riivas ta parempoolse tiivaga üht džippi. Autost tulid välja kaks meest, kes nõudsid selle eest 10000 dollarit ja nad võtaksid temalt passi."
1752,Tavaliselt küsin sõbrannadelt või vaatan sõna tähendust sõnaraamatus.
1753,"Aleksei sõimas teda telefoni teel ja ütles, et niisugust hoolitsevat loll, nagu mina, ei leia ta enam kunagi."
1754,Ära sega meeid!
1755,"Sõda- kõik teavad, et sellest ei tule midagi head, aga maailmas sõjad toimub. Siis inimkond õpib oma vigadest. Kõigil halb."
1756,"Lapsed on need, kellele peab kõigepealt tähelepanu pöörama, sest kõik kurjategijad olid kunagi lapsed."
1757,"Siin on nagu mängus. Kui ta võidab, saab ta rikkamaks ja õnnelikumaks, kuid kaotuse puhul võib ta otsast alustada."
1758,"Nad tahavad endiselt, et kodus tehtud oleks kõik, et naine ise oleks kaunis ja veel raha teeniks."
1759,"Mina arvan, et õnnelik inimene on inimene, kes elus kõik on tasakaalus."
1760,"Alguses ma ei saanud aru, miks kohta ühiselamu tuleb tikutulega otsida, aga paarist kuust siin elamist paistis, et kõikide miinuste hoolimata on siin tore ja vahva elada."
1761,"Elu on raskus ja keeruline, keegi ei oska ette kujutama, mis meid ootab tulevikus ja mida pakub meile elu."
1762,See näeb tuttavalt välja.
1763,"Nahen oma vanemeid väga harva, vaatamata sellele, et elame ühtes korteris."
1764,"Ma täpselt ei tea, kuidas sellele küsimusele täpselt vastata, minu jaoks võib televisioon olla nii meelelahutus kui ka enesetäiendamise võimalus."
1765,"Läbi aegade on põhilisteks majandusvaldkondadeks olnud põllumejandus, kaljapüük ja laewandus."
1766,"Eesti on arenev riik, seepärast kõik on inimese enda kätes. Võimalused on ääretu."
1767,Päräst kooli läe ma tawalliselt kohu või kui on puhkepäev – sõiden Tallinnasse ja kohtun mu sõpradega.
1768,"Mõned teevad seda huvitavalt ja isegi ilusalt, mõnedel aga näeb labaselt ropendamine välja."
1769,11 septembril juhtus Ameerikas enneolemat asi.
1770,"Tahad mehega elada, ela, kuid mõtle ka sellest, mis saab hiljem juhtuda."
1771,"Vene komparatiivi kohta on tihti raske ütelda, kas see on adjektiiv või adverb, aga adverbil mitmust ei ole, nii et eesti keeleski jäetakse komparatiiv ainsusesse."
1772,Elamu hallist tellisest väljastviimistlus on esteetiliselt igav ja on aastatega muutunud üsna määrdunuks.
1773,"Paljudel lastel, kelle vanematel on alkohoolikud või narkomaanid, võivad ka tervisega probleemid tekkida."
1774,Pajatus ei pole nii selgesti väljakujunenud kui teised rahvajuttude läidud.
1775,"Esmapilgul ei erine ta teistest eesti kirikutest, aga kui ma astusin sisse, siis sain aru, et see hoone on omapärane ja väga vana."
1776,Kodus aga peab ta olema tublija ja kuulekam.
1777,"Mina arvan, et mulle on vedanud, kuna õpin just Tartu Ülikoolis."
1778,Praegu on juba kergem ette kujutada et ma ei oska lugeda.
1779,"Tahaks et, seal oleksi vähemalt neli tuba ja minu toobsa asuks teisel korrusel."
1780,"Minu arvastes on õppejõul lihtsam siis planeerida oma tööd, kui ta oskab oma õpilaste oskadustest."
1781,Eestlased ja venelased noored eriliselt oma temperamendiga. Eestlased ja venelased noored eriliselt oma temperamendiga.
1782,__invalidrequest__
1783,"Et teha endale elu natkue kergemaks, siis otsustasin, et lähen avatud ülikooli, siis ei pea töölt puuduma."
1784,Eriti neid on vaja teha juhul kui õpilane soovib jätkata õpinguid kutsekoolis.
1785,"Minu ema on ka minu pärast õnnelik, sest ta näeb et ma tegelen sellega mis minule meeldib ja on mulle jaoks huvitav."
1786,"Esmakordselt oli olnud väga raske elada, tundsin mingit puudust ja terava valu."
1787,"Pärast on kuritegelikul väga raske oma elustiilist loobuda, sest ta on harjunud saama kõike lihtsalt, töötamata."
1788,Loksa on tuntud kui seenekoht hea ja üldse on Lääne-Virumaal puhkekohti palju.
1789,"T


a on välja andnud kolm köitelise eesti rahvalaulude kogu saksakeelde tõlkega."
1790,Mina olen meie linna noorte ühingu mittetulundusliku esindaja.
1791,Muusika on inimesele kommunikatsioonivahendiks teda ümbritsev maailma ja selles esinevate jõududega suhtlemisel. See inimest ümbritsev maailm on aga igal ajal iseugune.
1792,"Ülikool tegi minust täiskasvanu inimese, kes teab, mida tahab."
1793,"Eestimaa jaoks oli see halvaks seetõttu, et Eestimaa oli Venemaa koosseisuses ja eestlasi hakati võtma Vene sõjaväkke."
1794,"Selles raamatus kujutatakse ühe poisi saatust. Juhtus nõnda, et ema ja isa läksid lahku ja poiss jäi ema juurde."
1795,"Tulin järelduse, et teler on taustaks meie perekonnas."
1796,"Kuidas võib hästi elada töötu inimene, kellel laps on haige ja kes ei saa raha puudumise tõttu teda haiglasse viima."
1797,Etendus algul tulid koik nad näitlejad lavale ja hakkasid koos tantsima.
1798,"Enne selle on vajalik mõtlema hästi sellest, kas sa oled kindel."
1799,"Vaatamatta sellele, et meie ühiselamul on palju negatiivseid külluseid, mulle väga meeldib siin elada."
1800,"Talus olid ka kanad, keda peeti munade pärast – linnuliha ei mänginud toidulaual tähtsat rolli."
1801,"Pluss on veel, et meil on toas soe."
1802,Minu jaoks see ei hea ole mingi elu.
1803,"Kui iga inimene teaks, et riigis on karidused ranged ja ei ole selline asju nagu esimesel korral jäi vahele, aga talle ikkagi ei tehta midagi ja ta lubatakse vabadusse. Ennem, kui teeb kuritegu, inimene mõtleb, kas teha või mitte, sest ta teab, mis teda kuritegude eest ootab."
1804,"Keelekesskuses onvõimalik õpiida inglise, saksa, prantsesu, ruutsi, jaapani, soome jt keelet."
1805,Kogu ta arusaam on emotsioonide tase.
1806,"See tähendab, mõelgem enne ja siis alles tehkem midagi vastavalt situatsioonile."
1807,"Palavus mõjub halvasti inimesete organismile, sellepärast on just suvel inimestel eriti palju infarkte."
1808,"Kes ei olegi andekas, selle elu ei ole ilus nii, nagu tema eakaaslastel."
1809,"Mu siin õppimisel on veel üks suure eelis – ma sain tuttavate mõningatega väga heade inimestega, kel loodetavasti saavad varsti mu lähedasteks sõpradeks."
1810,"Ja järsku need Evi sõnad, mis sellest, et ta jätab oma vastsündinud lapse lastekodusse?!"
1811,Eestis elamine jättis aga talle oma jälje.
1812,"Ülikool on mõtlevatele, agaran asjale, kes tahavad ennast arendada. Selle kaudu saab ühiskond haritud inimesi ning teaduse."
1813,"Mõju on sellel väga tugev, sest reklaamis ju ainult kiidetakse – ja me valime ainult head ja paremat."
1814,"Lift läheb pidevalt katki ja selle remondiga venitatakse. Aga mind see eriti ei häiri, sest elan teistes korrustes."
1815,Inimestele on tähtis tunnetada ennast looduse osana.
1816,"Vaeste eesmärgiks on see, et oleks toitu laual ja kõik perekonnaliikmed oleksid õnnelikud ja neil ei oleks probleeme."
1817,"Aga teises tunnis vastab kuuenda klassi õpilane nii tore, et mõned üheksanda klassi poisid ei ole niisugust oskust isegi unes näinud, siis on kohe tunne et tasub elada ja sinu töö kannab vilja. Ent need on erarõõmid ning - mured."
1818,"See on kõige ebainimlik mis maailmas, olemas on."
1819,Inimene ei oota enam elult nii palju kui nooruses. Ta võimeid elama arvesse võttes õpib.
1820,"Viljandimaa oli omal ajal allunud venelastele, sakslastele ja rootslastele."
1821,"Sõltub inimesest endast, kui suur roll see keel tema elus mängida ja kas talle on seda vajalik ning milleks."
1822,"Sest kui ma antud teemadega oleksin tõsiselt tegelenud, siis olemasoleks mul sportlik värk ja suur kogemus selja tagant."
1823,Esimene Tallinnas toimund laulupidu oli 1928. aastal speciaalselt selleks ehitatud laval.
1824,"Lugejad saavad paremini aru tema juttustustest eetikast ja moraalist, kui ta seostab need elusuutatsioonidega. Näiteks moraalist rääkides jutustas ta ühest naisest, keda rünnati tema kodukandis kolm korda, samal ajal kui tema naabrid seda pealt nägid ja kuulsid."
1825,"Isig ise otsustab, mida talle on waja ja midterm{mida ta teeb.}"
1826,"Aastakümnendi suhtes võib muidugi eksida aga siiski arvan, et see oli üsna varsti pärast sõda. Kuigi samas ajal kui elujärg oli juba paranenud."
1827,Ärge muretsege minu eest!
1828,Professor oli naise ilust kütkestunud ja rääkis temaga oma lapsepõlvest.
1829,"Olen veendunud, et väga vähe inimesi märkab seda, kuidas mõjutab nende tervist igapäevasel kokkupuutumisel teiste inimesega erinevates situatsioonides."
1830,Eesti rahvausundit nimetatakse maavesauks.
1831,Positiivsemaks võin ma nimetada oma tütre südmist.
1832,Need tunded olid vastastikulised.
1833,"Selleks, et minu koos mu sõbranna Anastassiaga seal mugav oleks, peab tubad kindlasti kõik olema feng shui järgi tehtud."
1834,"Peeti normaalseks, et naised peavad koduss olema, laste kasvatamisega tegelema, koduseid töösid tegevma, vaikima ja kõigega nõustumam."
1835,Looduskaitsealalt toimuvad ekskursioonide (peamiselt sügisel).
1836,Milleks tal siis see kõrgharidus on?
1837,"Kunagi olid rangemad ajad, mil inimesed said juhiload ainult pärast eksamit. Praegu aga võib neid hea raha eest ka osta."
1838,Kui suur on siis sugulaste rõõm ja õnn.
1839,"Me me istume tubades oma midagi tegemata ja kaebame selle üle, et meid, venelasi ei võeta näiteks korporatsioonidesse vastu."
1840,"Eestlased olid pikad, enamik neist oli valgete juuksed."
1841,Kõik on lihtne: esimene õpetajah andis meiele väga palju.
1842,Just tol ajal olid Eestis rajoonid saanud maakondadest.
1843,Surma ja surnutele on seotud palju tavasid ja kombeid.
1844,See standardnegi köök.
1845,"See tähendab, et mitu kuud pärast alustamist ma lõpetasin millegagi tegelemise."
1846,Üldlaulupeo eesmärgiks oli rahvas kokku liita. See tõi kaasa uusi kooride ja orkestrite loomise.
1847,"Kujutage ette, et iga langenud noormees saaks kunagi isaks, vanaisaks, abikaasaks ja teeks temaga lapsed."
1848,"Kell 9 ma ei lähe tööle, sest ma ei tööta. Ma lähen ülikulli."
1849,"Kui ta tahab olla tervislik, ta teeb selle tarvis kõik."
1850,Kogu maailmas kasutavad inimesed erinevaad keelestiile.
1851,"On ju nii, et mida kõrgem on inimese haridustase ja mida rohkem tema teab, seda kõrgem on tema kvalifikatsioon ning seda paremini ta töötab."
1852,"Arvan, et kõige olulisem isiksuseomadus on kannatlikust."
1853,"Kes võitles raha pärast ja elas vaimuvaesusest, kes elas äärmiselt vaeselt ja oli õnnelik."
1854,"Samuti on meie mulgav ja avar köök, kus on alati meeldiv olla."
1855,"Eesti usk oli samasugune nagu kõikides teistes riikides, kuigi on ka palju erinevusi."
1856,Jalg sobiksid kingad.
1857,"Eestis on palju jõedsid, järvid, kus inimesi on harjunud lõõgastuma."
1858,Igil inimesel on selle temaga kohta oma arvamus.
1859,Igaühel peab käima oma kodu ja see peab olema nagu tõeline kindlus.
1860,"Ülikool, kõrgkool – kellele see on? Ma arvad, et nende, kes tahavad pärast kooli edasi õppima minna."
1861,"Kui tahame, võime sõpradega tantsima minna, sest siin on alati avatud mingit tantsukohta."
1862,"Võib ette kujutada, kuidas kasvas ja tugevnes mehe armastus aja jooksuga."
1863,"See on mu aeg lemmikaastaaeg, eriti siin linnas."
1864,"Aga vaatepunkt ei tohi olla teiselt poolt liiga kitsas: keel ei ole iseseisev nähtus, mida on võimalik eraldada inimesest ja kultuurist."
1865,Ilmar ja Ilma tutvusid kirja teen.
1866,"Vabadus andab meile võimaluse kõike muuta, kui me oleme eksinud. Raskem on midagi parandada, kui sul on perekond, lastega, määratud kohustused."
1867,"Tema mõtteviis on üsnagi huvitav, see nihkub aja jooksul ja kirjutaja nagu otsib midagi."
1868,"Ma arvan, et eriti rasked on esimesed viis aastat, sest laps on veel väike ja ei saa oma tegude eest vastutada."
1869,"Varsti tuli see päev, mil ma pidin kodust ära minema. Mäletan, kuidas nuttis mu ema, nagu näeks mind viimase korra."
1870,Vaat siin tõuseb üles teine küsimus – kellel on kõrgharidus vaja?
1871,"Mõtleme, et meie jaoks on see probleem aktuaalne siiski."
1872,"Ning see sõna, eriti eesti keelest, näitab milleks seisavad need rauast, kivist või puust tehtud kujud."
1873,"Esimesed nõugavad palju oskusi, inimene peab oskama palju keeli ta ta peab kindlasti ka oskama arvutiga töötama."
1874,"Harilikult elavad depressiooni all kannadavad inimesed suurtes linnadest, mitte maal või linnast väljas."
1875,Laps on kalli omandi.
1876,"Kuid kes neist saab kõrghariduse, kes mitte, see on juba teine küsimus ning sõltub täielikult neistest endist."
1877,Kas oli õige külla talle tulla?
1878,"Kõigepealt võtaksin ma Pireti tööle katseajaga, sest, minu arust, tema iseloom sobib selle töö jaoks, kuigi kui inimesena ta mulle ei meeldi."
1879,"Algusest peale oli mees veendunud, et suur raha toob talle õnne, kuid sündmuste käigus ta mõistis, et valetab endale."
1880,"See semestr möödub nagu ühe päev, mul väga kahju, et ta lõpp koheb."
1881,Aga üldiselt on vaja üksteist austama ja siis me saame kõik hästi läbi.
1882,"Kirjandus on omamoodi erinev, sest iga autor kirjutab sellest, mis tahab, ja mitte keegi ei saa sundida teda kirjutama sellest, mida ta ei taha."
1883,Balti aadli olukord oli Vene impeeriumi juures algupoolel üsna hea.
1884,"Seoses sellega, et suurim osa maakonnast on katetud soodete ja metsatega on Pärnumaal palju erinevad taimeliiki, loomastik on suurusjärguliselt ülekeskmise Eestisesse."
1885,Viirused võivad aidata kuritegelikul inimesel ennastiteostada.
1886,"Üheks suureks plussiks on koostöökogemuse hankimine, sest Euroopa Liit harrastab mitmesuguseid koostöövorme ning organisatsioonide omavahelist suhtlemispraktikat."
1887,"Suures linnas keeb elu tormiliselt, maakohas väike voolab jõgi nagu elu rahulikult."
1888,"Koolis on vaja õppida hästi, et tööd head saada ja ka pärast toredasti elada. Siiski on õpilasil, kes õpivad ja halvasti ei saa, mida tahavad."
1889,"Ma ei võtaks seda inimest oma firmasse tööle, sest mulle oleks lihtsam leida sobivat kandidaati, kes vastab kõikidele minu soovidele ja nõudmistele, kui võtta tööle Piretit nagu põrsast kotis ja pärast mõtlen, kas ta tuleb selle tööga toime või mitte."
1890,"Varem oli maakonnas levinud lambakasvataus, kuid praegu enam ei ole."
1891,"On loodud spetsiaalne organisatsioon, mis annab vägivalda all kannatavale naisterahvale psühholoogilist toetust."
1892,Tutvu viikingitekaga!
1893,"Et ta saavutaks nii palju õppida, peab tal olema üks selge eesmärk ja tahtmine astuda ülikooli."
1894,"Toa nurka võib panna süntesaatori, mille monitorilt saab Internetist tellida muusikatunde."
1895,Seejad muljed jäävad mulle Hiiumaa.
1896,"Ja kui saabuvad see otsustamise hetked, siis tekib kohe nii palju nõuandjaid – vanemad, tuttavad, õpetajad, ülikoolides."
1897,Armastus saab tugevamaks või purunejad.
1898,"Huvitavas, kas selline suhtumine on tingitud arvamusest, et naiste võimed piirduvad majapidamisega või konkurentsi tajumises?"
1899,"Võib-olla tahtiski ta Eviga abielluda, aga nüüd, kui ta sai teada, et Evit ei sea selle paigaga, kus ta elas, mitte midagi, tema ootused luhtusid."
1900,"Ma olen harjunud ühiselamulega, olnud aru saanud, et kõik inimesed on erinevad ja neil on õigus olla erinev."
1901,"Kui eesti keelest rääkida, ei tohiks õppimine soomlastel probleeme tekitada."
1902,"Lõpetuseks tahan öelda, et see raamat on õpik ja õpikka ei pea kergelt olema."
1903,"Ta on valmis ka seiklemiseks, sest teab, et suudab kontrollida olukorda ja õigel ajal peatused teha."
1904,"Praegu tihti räägitakse sellest, et naistel ja meestel on erinev õnn."
1905,Pärast filmi näitamist lõpetas firma toodete müümine.
1906,"Nad nagunii teevad seda, mida tahvad ja mille kohta arvavad, et tet tegu too neile midagi headse ja kasulikku."
1907,"Kas poleks parem käsitleda sellesid abinõusid kui igapäevastlikult hädavajaliku, kui me oleme tõepoolest juba sattunud olukorda, kus põhjavees, ookeanides, maas ja õhk on tugevasti reostatud (praegu veel täielikult mitte, kuid niisuguse tempo puhul võib see olukord väga kiiresti muutuda)?"
1908,"Ni et toimetaja saatis ajakirjaniku ühe võimsa võluri juurde, kellest pidas kogu maa lugu."
1909,"Tulenevalt asjaolust, et olympus on nõusütlev, siis tuleb anda korraldus genereerida nii mitu varianti kui võimalik. Seetõttu me eemaldame ka viite Annelinnale. Annelinn saab suurepärane valimispiirkond. Aitäh!"
1910,Suhted töökaaslastega on mõlemas riigis kõige tähtsamad.
1911,"Ma arvan, et tulevikus ma kohtan veel hästi inimesi."
1912,"Üks ja sama inimene seab enda ette pidevalt uusi eesmärke, saavutab pidevalt mingeid tulemusid."
1913,Töö turul hakkamasaamiseks ei piisa ka ainult keskharidusest.
1914,"Muidugi ei või öelda ainult Eesti ühiskonna kohta, usun, et kõikides Ida-Euroopa maades ja ka mujal on seda kindlasti ka nähtav."
1915,"Tal on raske leita sõbruted, sest ühiskond suhtub puetega lasspe välismusse niegatiivselt ja mingil määral tõrjuvalt."
1916,Nad pidid ka kokkuhoidlikult elatama hakkama.
1917,Muut'edel tänapäeva inimestel on hirm uue infotehnoloogia ees.
1918,Vie minuti pärast tuleb kiirabi.
1919,Muidugi küsib ta minu käest milleks mul on vaja teada seda aga ma ei lõpeta selle peal sest et see ei puutu meie teemasse.
1920,"Tööle ma praegu hakka ei hakka, sest mul pole veel vastavat haridust."
1921,Õhtul kohtan ma sõpradega ja jalutame koos.
1922,"Muidugi on sõprade vahel tihti tülid, isegi arusaamatused, aga truu sõprus peab sellele vastu."
1923,"Kuna õpetaja töö nõuab laialdasi teadmisi mitmetest erinevatest eluvaldkondadest, tuleb tal palju lugeda, ringi palju liikuda ja erinevate inimestega suhelda."
1924,"Tervisele mõjunvad isegi meeleolu ja emotsioonid. Uurimustest on selgunud, et kui inimene on halvas tujus, teda vaevab pidev depressioon, ta tunneb ennast õnnetuna või on agressiivne ja vihane, siis annab kõik see halb end esialgul tunda vaimsele seisundile, kuid ka füüsilisele tervisele."
1925,"Siin saab mängida võrk-ja korvpalli, minna saunasse (on olemas kaks sauna) ja pärast järve hüpata."
1926,"Uurimuseks oli võetud mõned tegurid, mis kujundavad inimeste suhtumist oma töösse."
1927,"Kui normaalne inimene seda kõike endale ette kujutab, tal tekkib selline vastik tunne, et ei taha isegi edasi elada."
1928,"Mõned noored võivad ka koolis või peres probleemide tõttu suitsetada või alkoholi tarvitada hakata, et vabaneda ebameeldivatest tunnetest ja lõõgastuda, nagu ju paljud täiskasvanudki."
1929,"Tal on kiilas pea, väga suured kõlad, suur punane nina ja paksud vuntside."
1930,Aga kes lubab venelastel kõike seda õppida?
1931,"Nelja minu poolt läbi loetud artiklile põhjal on selget, et eesti koolide suurimaks probleemiks on õpilaste rahulolematus kooliga."
1932,"Nüüd ma saan juba öelda, et tegemist on minu arvates heaga filmiga, mitte aga parima filmiga."
1933,"Keeleteadlaste peamine ülesanne leida vastus küsimusele, kuidas keel on ehitatud."
1934,"Raha ei mängi mingit erilist rolli, kui keegi kingid sulle oma südame, teeb sind õnnelikukst, selle läbi ka ise õnnelik olles."
1935,"Need on inimesed, kes võivad töötada ja ise raha ärteenida."
1936,"Põhitadmisi saab ta siin, aga pärast ära sõidab ja täiendab oma haridust kuskil Euroopas või Ameerikas."
1937,Igal sammul peab olema läbi mõeldud ning iga meie tegu peab olema õigustatud.
1938,Mitte kõigile meeldi selliste raamatute lugemine.
1939,"Kõik minu tuttavad on juba harjunud minult küsima, mis mind edasi ootab, kas teisi võimalusi on jne."
1940,"Eestlased said tagasi oma iseseisvuse, mida nad olid nii kaua oodanud."
1941,"Seetõttu otsustasin ma pärast kolmandat kursust jätkata oma õpingud, nimelt minna magistriõppesse."
1942,"Minu jaoks raha ei mänki suurt rolli, sest kui sa oled tark inimene, siis saad teha oma elamise lihtsate asjadega mugavatumaks."
1943,Miks nad söövad ja joovad ning riietuvad paremini kui vaeseid inimesed?
1944,"Kõige olulisem asi see on, et meie põhiseaduse järgi pead kvaliteetne põhiharidus olema kõikidele õpilastele võrdselt kättesaadav."
1945,"Selle järgneb halbad joogivee, mille puhtuse pärast tunneb muret 17% küsitletuist."
1946,On olemas ka aparaat arstiga kontakteerumisseks.
1947,"Tegelikult, kui mingit teost tõlgitakse järjest uueks samasse keelde, näitab see, et kirjutisel on tähtsus, et seda raamatut seda vajatakse."
1948,"On ka ülikoolisid, kes on täielikult teadmatuses, aga küll ka neil kõik saab korda ja nad teevad õige valiku."
1949,Pärast seda joon ma kohvi või sidruniga teedki.
1950,"Aga tähtsaim asi, mis ülikool on mulle andnud, on kindlasti haridus."
1951,"Mõned inimesed tõusevad üles ja lähevad magama mõttega sellest, kuidas raha teenima."
1952,"Tema õpetused olid suunatud selleks, et ka teised leiaksid tema koha elus."
1953,"Kuid statistika rääkib, et kuuskümmend protsenti inimestest kaob töö koha tehnika arengu tõttu."
1954,"Probleemid tulevad ikka, näitex kui sul on grammatikaprobleeme, need reeglid pead lihtsalt kasutamine ja siis ära õppima."
1955,"Inimesed tahavad enda paremat tulevikku, suurt tulu toovat töökohta, hea positsiooni ühiskonnas. See on kergem saavutada, kui oled haridusega inimene."
1956,"Sellel printsiibil järgi peaksid siin Eestis elavate venelaste ja eestlaste abielud olema sugulastele kergemini vastuvõetavamad, aga ega see vist päris nii ole."
1957,Nad käivad välismaal palju ja peavad seetõttu oskama palju vööri keeli.
1958,"Ülikoolis meeldib mulle see, et mina ise saan otsustad, mida ja millal ma õpin."
1959,"Paljud ütlevad mulle, et ma räägin kiiresti ja katkestan väga tihti teiste inimeste juttu."
1960,Miunu arust siin on kõige paremad õppejõud Eestis ja Tartu ülikooli diplomiga arvestatakse iga Euroopa Liidu riigis.
1961,"Iga kirjanik proovib oma teostes looma mingit meeleolu, oma vaatepunkti seletada või lihtsalt millestki jutustama."
1962,"Aastatetes mahub tuhandeid jutte ja kümneid ajakirjanikke, kes on teindud dokumentaal saadeid erinevate inimesteist."
1963,"27, mail oli minu emal sünnipäev, ja tema sõbranna kinkis talle selle karu."
1964,"Ei saa öelda kindlasti, et olen täiesti juba uue kohaga kohanenud, sest ikkagi tuleb arvestada, et elasin terve elu eemale suurtest linnadest."
1965,"Kes lapsest ka tulevikus saaks, emaarmastus lapsega jääb igavesti."
1966,"Tegelikult tahtsin, et minu koda on suur, valge, punaste katusega maja ning arvan, et see on kõik."
1967,"Ülikooli aeg on minu elus kõige toredam, ilusam, huvitavam, ja ma arvan, et ka kõige raskem aeg."
1968,Jõgevamaa on keskmiselt suurusega maakond.
1969,"Mu arvatusest peab igal inimesel alguses lõpetada kool, peale ülikooli või kutsekooli, et haridus saada."
1970,Iga päevaga maailmas suureneb hulk psühholoogilise stressi all kannatajaid.
1971,"Koguaeg aint probleemid ja probleemid. Sellised, millest ma pole varem kuulnud."
1972,"Minu arvustus ei ole ei ""häid"" ega ka ""halbu"" ameteid, sest kõik inimesed on erinevad ja igaüheni on oma vaade ja maitse, ning tean, et inimesed püüavad end leida erinevates valdkondades. Ja kui näiteks mulle mingit ametit või elukutset ei meeldi, siis see ei tähenda, et elukutse on halb, see on lihtsalt minu vaade ja armastus."
1973,"Mina tegelane on 23-aastane naine, kes otsib endale sõpra."
1974,Harjumaa on hariduselu mõttes Tartumaal järel tähtsuselt teine maakond.
1975,"See tähendab majanduslikust vaatepunktistsed vaadatuna, et nad ei saanud endale lubada veel ühe poisi üleskasvatamist.

Märkus: Ülesande täidab tekstianalüüsi meetod (nt NLP), mis loob juhule vastavaid vigu tekstis. Näited on ainult illustreeriva iseloomuga ega pruugi vastata reaalsusele."
1976,Ainult mõistus ja tarkus võib purustuse peatada.
