index,text
1874,"Hariliku elabid depressioon alla kenatava inimesed suured linnad, mitte maas või linna väjas."
1875,Labs on kalles ommand.
1876,"Kuud kes neist saavat kõrgaharidus, kes ei saab, see on juba teini küsimust ning soltub täiesti neid endid."
1877,Kas oli õije talle küla tulla?
1878,"Kõigepealt ma võtaks Pireti tööle proovi ajaga, sest ma mõtlen, et tema iseloomu sobib see töö jaoks, aga kui inimene ta ei meeldi mulle."
1879,"Alguises oli mehe veenund, et suur rahha toob talle onne, kuid sündmuste käigu ta möists, et valetab enndale."
1880,"See semestir mödus kui ainult yks päeva, mulle on päris kahuju, et tema kohe lõppeb."
1881,Aga üldiselt on vaia teineteist ostustada ja siis saama me kõik head läbi.
1882,"Kirjantus on mingi moodi erinew, sest igga author kirjutas sellest, mis tahab, ja ei keegii ei saab sundima tema kirjuta sellest, mis ta ei taht."
1883,Baltik aadlil oli olukord vene impeeriumis aja algupoolel üsna heas.
1884,"Seos sellega, et suurim osa maakonnas on katetud sood ja metsad, on Pärnumaa palju erinevad taimed liigid, loomad on suuruse poolest üle keskmise Eestist."
1885,Viiruzed võivat aitama kurjetegijal oma plaanid teokstegemine.
1886,"Üks suureksi plusside on koostöö kogemus omandada, kuna Euroopa Liidu peab silma mitmesuguseid koostöö vormid ning organisatsiooni omavaheline suhtlus praktikad."
1887,"Suures linnas keeb elu tormliselt, väikestes maakohtades voolab elu rahulikku, nii nagu jõe."
1888,"Koolis on vaaja hästi õppima, et saad head töö ja ka pärast toredast elama. Siiski on õpilasi keda õpivad halvast ja ei saab, mida tahavad."
1889,"Ma ei võtale seda inimest oma firmasse tõõle, sest mul oleks kergema leida sobiv kandidaat, kes vastavad kõiki minu soovid ja nõudmised, kui võtta tõöle Piret nagu põrssas kottis ja pärast mõtelda, kas tema tuleb see tööga toime või ei."
1890,"Varam oli maakonnas levinu lammas kasvatuse, kuid praegu enam ei ole see."
1891,"On loodetud spetsialne organisation, kes annavad vägevalla alla kannatavada naised psüholoogiline tugi."
1892,Tutvi või viikinkidga!
1893,"Et tema jõuab nii palju õpid, peab tema olema selge eesmärgiks ja tahmine astub ülikool."
1894,"Tuba nurga võib panna süntesaatori, mis monitorile võida internetist tellida muusika tunni."
1895,Selised muljeid jai mul Hiiumast.
1896,"Ja kūi saabub see ostsustamine hetke, siis tekid kohe nii paljud nõuandjad – vanimad, tutavad, õppetajad, ülikoolit."
1897,Armstus saab kasvada tugeva või purunema.
1898,"Huvitav, kass selline hoiak on tingitut arvamusest, et naiste võimused piirduvad koduhoidmisega, vai konkurentsi tajumisesta?"
1899,"Võib olla ta tähtiski ta Eviga abielluma, aga näüd kui ta said teada et Evi ei seo selles paikaga kus ta ela, mitte midagi tema ootused luhtusid."
1900,"Mina on harjutud ühiiselamu eluga, olen aru said, et kõik inimene on erineva ja neil om õigus olema erinev."
1901,"Kui mõelda Eesti keele peale, ei peaks see õppimist Soomlaste jaoks probleemi tekitama."
1902,"Lõpetusek tahan ütelda, et see raamatt on öpik ja õppik ei pea kerge olema."
1903,"Ta oln valmiss seiklema ka, sest teab, et suutab olukord kontrollida ja õiged aegselt peatumine."
1904,Praegu räägitake tihti sellest et naistele ja meestele on erinev õnne.
1905,"Pehrast filmi näitamist, firma lõppetas tootete müümine."
1906,"Nad naguini teevad se, mida tajawad ja milla kohta arvad, et see teo toob neil midagi hea ja kasuliku."
1907,"Kas polleks parrem käsiteleda selliseid abinoovid kui igapääevaselt hadavajalikud, kui meie olemme tõepooles juba sattunud olukorda, kuss põhjavett, okeanid, maad ja õhku on tugevasti reostunud, praegu veel ei ole täielikult, kuid niisugune tempo puhul võib see olukord väga kiirest muutuma?"
1908,"Nii et toimetaja saatsin ajakirjanik üks võimas võlur juurde, kelle kohta kogu maa pidas lugu."
1909,"Kasaagne nain ei hoolib isegi sellest, et tema ei jäkku aeg tema töö, iseend või oma kodo jaoks."
1910,Suhetid töökaaslasega on kõike tähtsaimad mõlemates riikis.
1911,"Ma arvab, et tulevikus ma kohtan veel head inimesed."
1912,"Öks ja sam inimine seap ennda ete pidevald uusi eesmarkke, saavutad pidevald mingeid tulmuseid."
1913,Tööturu hakkamissaamiseks ei pisa ainuld keskharidustest.
1914,"Muitugi ei võib öelda seda ainuld Eesti ühiskond kohta: ma usun, et kõikide Ida-Euroopa maa ja ka muja peal on see kindalti nähe."
1915,"Tema on raske leidma sõprad, sest ühiskonda suhtub puudega laps väljumused negatiivlti ja mingit määrat tõrjuma."
1916,Nemad pidid ka kokkuhoitlikult ela hakkama.
1917,Mõned tänapäeval inimesed on hirme uue informatsioonitehnoloogi eest.
1918,Viis minutid pärast tulid kiirabija.
1919,"Muidugim küsisi tä mind jaoks, mille eest on mull vaja see teada, kuid ma ei peatus selle peale, sest see ei pootu meid teemasse."
1920,"Töötamin ma praegus ei hakkan, sest mul pole viiel vastavat haritus."
1921,Õtuul kohtum mina sõpraga ja meie jalutab koos.
1922,"Mudugi on sõbrad vahel tihti tüllid, isegi arusaamatuseid, kuid truu sõprus pidama sellele vastu."
1923,"Kuuna õpetajad töö nõuab laiad teadmised paljudes erinevates elu aladest, tema peab palju lugema, palju ringid liikuma ja erinevad inimesega rääkima."
1924,"Tervisele mõjuvad isegid meeleolu ja emotsioonid. Uurimustest on selgunud et, kui inimene on halva tujus, teda vaevab pidev depressioon ta tunneb enda õnnetuna või on agressiivne ja vihane, siis annab kõik see halb enna esialgu tunda vaimnele seisundile, kuid ka füüsilisele tervisele."
1925,"Siin saad mängida võrgu- ja korvapalli, mennä sauna (on olema kaks saunad) ja pärast järvesse hüpata."
1926,"Uurimuses jaoks oli võetu mõningad tegureid, mis kujundav inimeste suhtumise oma tööse."
1927,"Kui normaalen inemene kudjutab seda kökki endale ete, tekib talu sellinen vastik tunne, et ta ei taha isegi edasi elada."
1928,"Mõni noorid võib ka probleeme tõttu kool või peres suitsetada voi alkohol tarvita hakka et ebameeldivast tunne vabanema ja lõõgastuma, nagu ju palju täiskasvanute."
1929,"Tal on kiilspea, väga suured kõrvar, suur punane nina ja paksud vuntsi."
1930,Aga kess keelab venelased kõik see õppima?
1931,Nelja minnu poolt läbi loetud aritkli põjal on selge et eesti koolid suurimaks problemiks on õpilaste rahulolmatus kooliga.
1932,"Nüud ma saan juba ütlema, et tegemine on minu arvate hea film, ei ole aga parim film."
1933,"Keleteadlaste peamin ülesanne on leidma vastuse küsimusele, kuida keeled on ehitadud."
1934,"Raha ei mängib minkeid erilist rolli, kui keegi kingi sul oma süda, teev sind õnnelik, see läbikaudu ka ise õnnelik olema."
1935,Ned on inimesid kes võib töötama ja ise raha teenind.
1936,"Pohiteadmisi ta saad siin, aga pärast sõidan ära ja täiendada oma hariduse kuski Euroopas või Ameerikas."
1937,Iga sam samm peavad olema läbi mõldud ja iga me tegu peava olema õigustatud.
1938,Mitte kõik inimesed ei meeldib lugemine sellist raamatu.
1939,"Kõik minu tuttavad on juba harjuks küssima mind, mis minu edasi ootab, kas teised võimalused on ja nii edasi."
1940,"Eestlased sai tagasis oma iseseisvuse, mida nad olit nii kaua odanud."
1941,"Seetõt otsustasin mina pärast kolmas kursust jätkama minu õpingud, nimet minna magistriõpe."
1942,"Minu jaoks raha ei mängib suur rol, sest kui sina oled targa inimese, siis sina saab teha oma elamist lihtsad asjadega mugav."
1943,Mikks nad sööb ja jood ning riietuvad parem kui vaeset inimest?
1944,"Kõigist olulisem asi see, et meie põhiseadus peab järgi, et kvaliteetne pohi haridus peab olema kättesadav võrdselt kõigile õpilaste."
1945,"Sellele jäggneb halba joogivesi, milli puhtus pärasti tunnevad mured 17 protsenti küsiteltud."
1946,Onn olema ka aparaadid arstiga kontaktteerumiseks.
1947,"Tegelikuks, kui mingi teos tõlgitakse veel üha uus samass keeles, näitab see et kirjutis on tähtsus, et see raamatu on vajadus."
1948,On ka üliõppilasi kes on täjest mõistmatuses aga küll kaa neid kõik saab korda ja nad teeb õiget valikku.
1949,Pärast teda joon mina kohv või sidrunid tee.
1950,"Aga tähtsaim asi, mida ülikool on mulle andnud, on kindlasti hariduse."
1951,"Mõned inimesed tõusavad üles ja minna magama mõtlusega sellest, kudas raha tehnida."
1952,"Tema õpetuse olid suunata selle, et ka tised leidaks oma kohad elus."
1953,"Kuid statistika räägib, ett kuuzkümmend prosentti inimestest kaotasid töökohta tehnika arengud tõtu."
1954,"Problemid tulevad alati, näitaks kui sul on gramatika problemid, siis peab lihtsalt need reeglid ära õpima ja siis neid kasutama."
1955,"Inimised tahab endal parem tuleviku, suur tulu tooma töökoht, hea positsioon ühiskonda. See on kergema saavuta, kui sa oled haritut inimene."
1956,Selle printsiibi järgmises peaks siin Eestis elavad venelaste ja eestlaste abielud olema sugulastele kergemalt vastuvõetavad aga see päris nii vist ei ole ei ole.
1957,Nad käivat palju väljasmaal ja pidama sellepärast oskama paljud võörkeeled.
1958,"Ülikoolis meeldiid mulle ette, et mina ise saab otsustada, mida ja kuna ma õppin."
1959,"Palju inimesed ütlev minule, et mina räägime liiga ruttu ja katkestav väga sageli teist inimeste jutud."
1960,Minu arus siin on kõige paremad õppejoud Eestis ja Tartu ülikolli diplomiga arvestatake igas Euroopa Liidu riikis.
1961,"Ega kirjannik püüb oma teopstes luva mingit meleoud, omat vaatetpunkt seleteda või lihtalt millestki jutustama."
1962,Aasta sees on tuhandeed juttud ja kümnid ajakirjanikked kes teevad dokumentaalsaidid erinevaist inimestest.
1963,27. mais oli minu emal sünnipäeva ja tema söbranna kinkis talle see karu.
1964,"Ei saab kindla öelda, et olen juba täitsa uue kohtaga kohantunud, sest tuleb ikka võtma arvesse, et elas terve elu suured linnadest eemal."
1965,"Kes lapsen ka tulle ikused saaks, emaarmstus jääb lapsege igavesti."
1966,"Tegelikut tahaks, et minu kodu oleks suur, valge, punane katus maja ja arvan, et see on kõik."
1967,"Ülikolli aeg on minu ellus kõge toredam, ilusam ja huvitavam ja ma mõtlen, et ka kõge raskem aeg."
1968,Jõgevama on keskmine suurus maakonnas.
1969,"Minu arvamuks on et iga inimene peaks algusest lõpetama kool, pärastülikool või kutsekool, et saada hariduse."
1970,Iga päevas suurneb maailmas psihholoogiline stresi all kantaja hulk.
1971,"Kogu aeg ainuld problimid ja problimid. Sellest, millest ma ei ole enne kuulnud."
1972,"Minu arvamus ei ole ei ""hääid"" ega ka ""halbu"" ameetid, sest kikk inimesed on erinevat ja igayhel on oma vaade ja maitsee, ning teada, et inimised püüdavad end leidma erinevadtes valdkondades. Ja kui näiteks muhle mingi amet või elukutse ei meeldi, siis see ei tähendada, et elukutse on halp, see on lihtsalt minu vaade ja armastus."
1973,"Mina tegelane on 23-aastane naien, kes otsib endale sõbrat."
1974,Harjumaa on hariduseelu mõte Tartuma järel tähtsust teine maakond.
1975,"See tähendap majandalikust vaatepungist vaadatuna, et nad ei saand endale lubada veel ühe pois üles kasvatamist."
1976,Ainuld mõstice ja targust võid purustamised peatama.
1977,"Tödruk on väha nutikas, ja ma arva et juba neljas klass lõppuks pole tal õppiminega mingid problemid ja ta ei jääd teistest taga."
1978,"Ma arvab, et õpetaja ei pea kõik alandused rahulikult välja kannatab. Need probleemid saab lahendada ainult sõnadega, mitte käedega."
1979,Vanemad annab oma lapsele lapsepõlv saadik suitsutamisel eeskuju.
1980,Kliimat muutumas soomeks ja ilmus esimene puude ning looma.
1981,"Aga kui tapetakse politseiniku, se on karistus juba rangem - kuni 15 aasta vangla karistus."
1982,"Ta mõteles see välja, kas selleks et ennast õigustada või selleks et olek kuhu põgenema."
1983,"Präegus elus, tähendama ülikooli elu, võtab telewizion liigavähe ruuma."
1984,"Mull oli väge huvitav teade saama, et tema õppis minuks sama teaduskondas, ainuld lõpetatakse see paar aastat tagasid."
1985,"Käske andisid inimesed, kes põllumajandusest ega loomakasvatuses mitte midagi teadnud ei ole."
1986,Lugupetud kohal viibijad Meil päeva korja on Eesti inime arengu aruande näitajaid.
1987,"Tavaalselt ta ütle, et surnud ei võtab mingi asi kaasa ja ei tahab ilma see sealta surnute maailmas minema."
1988,"Kuid kõig vastavat, et või juhtuma nii, et jääd ise ilma tööd. Töötuna jäämine hirmus on üsna suurem."
1989,"Mina leiab, et alkkooli katsid kihistab ühiskond veel rohkem."
1990,"Aga mitud astat tagas, kui Eesti ei olnut veel Eurooppa Liidus koosseisus, oli erinevused Euroopa Liidu 15 riikide (mis olid juba EL koosseisus) ja maade vahel, mis alles kandideerisivad Euroopasse Liitu."
1991,"Kuid ikka on vaia et oleks haritud, ka hea hariduse."
1992,"Sedda ei tohhi kunnuagi unustama, isegi kude hakkad elada teisse riigisse."
1993,Praegu me oleme täiskasvunud ja meid küsittakse kus on erinevust.
1994,"Suur roll inimene elu kujunemises mängida haridus süsteemi: lasteaiad, kooli, gümnaasiumi, korgkoolide."
1995,"Sea on juba reklaam osa, kuss tarbijad ise, võib-ole seda ka niet tahavad, reklmaivad ettevõti mingis."
1996,"Pärnu maakond on üke suurimatest (umbes viis) Eesti maakonnad rahvastikuu arv poolest, seal on ümber 100 000 inimest elanikud, kellest 2/3 elama on Pärnus."
1997,"Köökis oleks otstarbekas pannama keraamiline elekterpliidi, õhu puhastaja, mikrolainahi, suure hõbe moodne külmiku ja nõudepesumasina."
1998,Meie rajoonis on paljusid rohelusi.
1999,"Kuss tema tahab olema ja kellekss saada tahab, on temma enada valiku."
2000,Praegõ õpin ma sii juba kolme kuud ja ei kahetseda seda.
2001,"Ta läheb teema oma auto puhastaks, enna kui ta Evi viima lähep."
2002,"Hiljem, kui ilmus spetsiaalsed põldu harimise masinad, lähet põllu tööd natukene kergedamaks."
2003,Siim toimub tahiti erinavad üritusid.
2004,Helilojatel peaks olema muusikalne korhharidus.
2005,"Mina looda, et minu autoriteeti võidab õiget ajal tema naïvne uudisimul ja kergameeluses, mis on see vanuse nii loomulik."
2006,"Enese austing, ausos ja korlikus – neil on tulevikus peamine prioriteetid."
2007,"Ta loeb raamatut, tutvub erinevad huvitav inimesed ja avastab enda jaoks imelike asju, mis meid tänapäevane elus ümbritseb ja mida me mõnikord lihtsalt tähelekat ei pane."
2008,Meil pole muud huvid peale loengut ja raamatukugu.
2009,Algu avanes minun rõdult ilust vaate.
2010,"Tavaliseld nad mõistva seda aless siis, kui nad juba vanat ja abitut on."
2011,Kuud ikka muutub meie televeisoon iga astaga jama rohkem ning rohkem ja viite võimaluseks.
2012,"Iga korda, kui kirik lagenes, ehitada see üles uuesti, nii et kirik on ehitamisel tükidest."
2013,Juust see tunne teeb temast lahke ja hoolekas inimene.
2014,"Kui ütle, kuulen või nää väljend ""väike kohtmaa"", kujutan ette kõigepealt aleviku või külga."
2015,"Mulle väga meeldib oppima, sest õppejõudu andab palju huvitavad informatsiooni ja ma on juba palju sõbrad kursuselt."
2016,"Aga kõikidel ajadel on juhtud nii, et naine synnitab lapsi ja tahab tema maha jätada. Ja alati on inimeseid, kellel on avatut hinged ja kes on alati valmis appi tulemine."
2017,"Palunud naised unistab targast mehest, kuna rumalad inimesed tüdinevad kiiresti."
2018,"Selle küsimusse ei saab eales anda üht vastust. Esimene sellepärast, et „noorusse” mõistet on tõeste väga suhtelinen."
2019,"Tänus oma asendile oli Saarema võrreldes mandrimaakondaga kaitstud palujude vaenlaste eest, kuid see takistada ka linade ning kulturilu elu arengut."
2020,"Ma armastab reisimine, tutvuma erinavad kultuurid ja kombed, kohtuma huvitavad inimestes."
2021,"Naispresidendid ei ole enam üllatuseks, seles küsimus kipub ka natuke maahaa jänud riigides mõndad võtab üle samu mängureeglid, saada naiste õigused suhest liberaalsemaks."
2022,Õnekas lõpes see lõgu önnelikkult ja Tiid leiab oma armastus.
2023,Näidiks kui sa meeldivad sinu ammet siis tulete te igal õhtud kojju röömsana (vöibolla mitte röömsan aga sina ei on halva tuju).
2024,"See on vaieldamatult tähtis ja vajalik aluus kergeks ja muretukseks eluks, kõik aga sölptub meie enda."
2025,"Näites ametlik kiri me kasutab ametliku stiili, kui rääkimine sõbradega, siis teine, ja vanemad – kolmas."
2026,"Ni eestikeelne ilukirändus kui ka teaduslik kirändus täieendasid teadmusid ning aidasid meie oma keele oskust arendama. Lektür olik põhilime tugi, mis lõppus tegid oma tööd."
2027,Peale üht aasta eestikeele õpinguid hakas tem õpima Eesti filoloogia.
2028,"Autur tegid õige kui lasid küsitlusse viieda ainuld noored seas, sest neid on tulevikk inimesed, kes hakkaks tegema tulevikku."
2029,Kõikid riistas valmistetud kodudes.
2030,"Tööti andjad tahtavad, eet töötsija oleks mõnda kogemus aga kui ühe ja samaa päeva tuleb noorud kogemusta ja vanad kogemusega naised, küm siis valitseda?"
2031,Kahjux on inimesid tänapäval selle unustanud.
2032,"Kuumus teadlan ei tahtnud not mingil jhul rääkida oma iksikulikust elust, vaid ainuld tööd."
2033,"Siin Turu piirikondas on olukort hea ja tõlkekeskus kautu saab tõlk, kui varakulttti tellida."
2034,"Igaüne piib internetti kasutama ettevatlik olema, sest see kaudu need viirused enamasti levivadki."
2035,"Lomuliku, midagi mingil juhul ei saa ütelda et rahad on üks ebavajaliku asi (erriti tänapäev!), aga igast olukorras inimes peab olema inimeseks, mitte käituma nagu looma inimese kehades."
2036,"Minu olin elama tavaline elu, kuhu kuulumine eesmärgid ja siis nendeni jõudmis, õnnestumise ja ebaõnnestumisi."
2037,"Venemaa noortid seosdavad end pigemini Eestiga kui Venemaad, kunnas paljudel see on siiski kodumaad."
2038,"Isa räägib pool tund jaa ei laskud pojale mitte ykski sõna ütelda, lihtsalt lõpuks küss, kas poega sai kõigist aru."
2039,Unenägud on ka yks minu lemmikteemad.
2040,"Heaa toidu, meeldiva töö, sisustadud ja avarat korter või võivad moodustada õnne yhe inimene jaoks, aga teisel ei veel piisab seda."
2041,"Ilm läinud juba paremaks: enam pole sadada vihma, vahel paistas päikegi pilvede vahet."
2042,Kegi ei ole sellele vastu kindlustud.
2043,"Praego suhtle ma Eestlased rohkem, sest see on vajalik minu Eesti keel oskuse parandamisex. Ma õppin Eesti keele, sest arvan, et Eestis elaminen nõuab that."
2044,Paljudele see õnestub.
2045,"Kui mõeldakse muukeelne kooli haridus, siis tulmaks järeldama, et see olenes nii meie valitsemisest, haridusministeerium kui ka meid endid."
2046,"Nemad on lapsepõlevast saati harjunud aktiivsesti tundama huvi see vastu, mis nende ümber toimuvad, selgitama väljama erinevad nähtused algpöhjuse, otsivad raamatuist ja eluline vastuseid igasuguseid küsimustele, koguaeg õpivad uusid asju juude - mitte see pärast, et keegi neid sunniks, vaid et see on nemad jaoks loomulik."
2047,"Loomuliku on uudised sellest, et nendes laps on narkoman, vanemates jaoks sokk."
2048,Endas püüdan ka need iseloomujonid täindada.
2049,"Se, kudass sinusesse suhtudakse, sõltub ainuld sinustu endast."
2050,"Selle ajast alates, ma loen küllalt palju kui mul on vabaaega, siis võib mind alati näha raamat käes.
"
2051,Koogu mei grupp oligi öhtuti ükmeelsed tinutamass.
2052,"Arenedes samuti tarbekunsti, kaubamehed sõitnud teiste maadesse ja tulid tagasi mõnega ilusad esemega."
2053,"Kui inimene tõesti tahad töö leidma, siis tema teevad seda."
2054,"Minu arvamus on, et haritud inimestel olla natukene rohkem kerge elu probleeme lahendama."
2055,"Sünditn Estis, siin Kothla-Yarvel."
2056,"Aga vaatamatta sellele, tulevad probleemid ja raskustid alati mei ellu."
2057,"Naad on intelligentsemad, harituks mängivad elus suur rolli kultuur."
2058,"See seminar ei töödanud kuua, sest Forselius hukkis varsti, kuid tema jõudis anta oma teadmisi edasi paarikümne õpetajad."
2059,"Mõnikord paneb mind imestama see, kui lihtsusega nad topib oma nina teise inimeste asjadesse."
2060,"Mei olukord ei pakk nii suugused võimalusi, tööpuudus on väga suure ja kui töö on olemas, siis on see üliõpilastele jaoks vähe tasustatud."
2061,"Se on ommane enemasti eestlastele, kuid sarnase hoone võib kohata ka teisel soome-ugri rahvas peale vadja lasi."
2062,Riigis aluseks on pere kondu.
2063,Ma sain täätsa auzalte sees Tartu ülikoolis tasuta õppe-koha ja ma ei ole senni midagi üleliigne maksnud.
2064,"Tema huvitub mingid kass, keda viidud maale."
2065,"Ültiselt asi ametistõlgid tolkivad ametnik koos sisserändaja vahlist sühtlust, niisamuty Hushyar Muhammed."
2066,"""Nõudid on raske maalita,"" seletab Marikas."
2067,"Kuu ajaga võttin ta juure 15 kilod, kaks korda suuruses võimalus, et talle esinevad südamehaigtused ja tema oli enamasti ajast väsitud."
2068,"Juba siis, kui käisin reklaami kampaaniat, oli tundnud pingeid poliitareenil."
2069,"Interneti, arvutid, mobiiltelefone - need asju jõudavad maakohtadesse aeglasemalt."
2070,"Kasvuhooniefekt tähendab etta, päike kiirgus jääb liigas palju Maa pinna peale."
2071,Asijaajamistõlk Hushyar Muhammed on Turu piirkonna tõlkekeskuse ainukene põhikohaga kurti kieli tõlk.
2072,"Sõjalised konflikt on liiaga paljus meie maalimas, siit järeldema, et inimkond kurjema poole ei ole kadunid ning jätkav arendamist."
2073,Suvi seeostatakse tihhti puhkussega.
2074,"Ta tahax jagata teistega see, mida tema iga päev omas ringkäigul näha."
2075,"Kui ringi vaatama, siis nägemme häsi paljud ärinained, kes on suutnud omaid kohti leidama."
2076,Seosses põlndusega tekkis meie esivanematele vajadus muud loomad järele.
2077,Kuudas võitleb seele kogu inimkond haadaga?
2078,"Näidataksega aga sellised, mida võiks kolmandaks rühmaks nimetada Jah just saateid ajaraiskamiseks."
2079,"Kui AS Fontes Konsultatsioonid pakutakse ainuld tabelis olevad tegurit, mis võiks kujuntada inimesi suhtumine tööse, siis puudutas alljärgnev seletus ainuld need."
2080,Mõnikorda tunnene puudu heas seltskonast.
2081,Maakund oli arenenud ja seal elas keskaal palju inimest.
2082,"Vastuseks see oli, et kuna ma valdav mõni tase Eesti keele, siis mulle on kergus."
2083,"Samalajal näitab elu praktikas, et tihtipeale ei töötavad inimesed omal erialal, vaid hoopis teise valdkonnas."
2084,"Väevalt, et ykski ihminene seele küsimuse ülle enna pai murab."
2085,"Ma arvab, et kodus peab olema iga inimene kindluse."
2086,"Veel rohkem tõsised, aga veidikene kaugele minev majanduslik tagajärjed on oodatavad kahe tuhat viis teistkümmend viis aastal, kui hakkab töödustuslik kasutada mikromehaaniline seadmete mis võimaldab aine kergemalt manipuleerima molekulid ja atomite tasemel."
2087,"Arva, et tuleviku kingi ma see kindlast lõpp oma laps."
2088,Tartumaal elavat umbes 150 000 inimes ja se on ühks tihe damini asustatud piirkond Eestis.
2089,Inemin peap oskkama omma õiguste est seistma.
2090,"Tahtsin seda film vaadata, aga ei saand, sest ei olnud võimalus teler vaatama."
2091,"Nendel on tavaliselt ikagi olemas küllas see, kes vaatama majapidamise järel."
2092,"Ausald öeldüs arvam, ete televisjon onn meelelahutusse, aja raiskamise ja võimalused enesetäiendamiseks üheaegsellt, kõikk sõltuub vaid sellest, mitta sa vaatad ja millele vastu huvvi tunnned."
2093,Kûl siis karmi elu saab vell näidama oma paha poolid.
2094,"Reštoranis voib või baaris võib kuulla, kuidas eestlased ettekandjat himustab räkida kõigest teistes keeltel peale esti keel."
2095,"Polle lihtne valima, mis on etemaks."
2096,"Haritud inimene on huvitava ja kasuliku suhtlemise, sest tema teada palju ja tal on oma arvamuse, tema oskab mitmeid keeled ning on tark vestluse partner."
2097,Siis sõitnud Ilme Austraaliase ja jäid sinna elama.
2098,"Läheadal on metsa või jõge, kus lähed kala või seene, marjad korjam."
2099,"Naine sünnitas lapse, hoolitseb tema eest, armastas kogu süda, alati jälgis et ta õppib hästi, saab hea hariduse jne."
2100,"Sõja on ni palju surma, et üks inimene surma ei tähendab midagi."
2101,Tähits on rääkimise protses.
2102,"Römus inimenen näheb kurb näku ja tahab teha võõra inimeset tuji tõstma. Ilma tööda jäinud iniming ei mõista löbusa inimese head tahtlikkuist kavatsusi ja pahandub temaga. Tema arvab, et rõõmus inime naerab temale üle."
2103,"Pidime aru sakama selets, et koolipäävad on läbid, nüd on meid ümbring uuded inimised."
2104,"Emajõgi kaldal pakutid lootsikusõitu, seda pakusid samad meistret, kees esined ka hansapäevadel."
2105,Väga tehti vahatuvad erinavad ainede õpiukid ning ei mitte paremus poole.
2106,"Huvitav et ta hakkas juurdeldama, kas temal on vendid, kui ta suhtleb teiste lastega ja märkaski, neil kõigil on õded, vennad."
2107,"Meess maksik korterivõlga kinni, andb nüd ka igas kuus sadu Ameerikas dollareid, et neidu saab läbid ajad."
2108,Ta panid maal oma majasse ja ei näita see kellelegile.
2109,"Ja tema pika kirja – raamatut, võib vaadelad samuti kui armastuse avaldust maailmalle, sest autor väljendb seel oma tunnete, miskohta raamat on väga südamelik avameelne lihtsa huvittav ja intrigeriv."
2110,Akkadeemilise haridusse saanud inimest saab ka edasi õppe või alustada mingisorti teaduslik tööd tegemist.
2111,"Aldates 1856. aasta ta õpis Tartu Ülikolis, kuulatas kelle ja literatuur loeguid."
2112,"Vahe õnestus ka inimene endal oma surma naeda, aga see jutus vörldemisi harva."
2113,"On olemas ka hea töökohtid, mis inimenele hästi mõjub."
2114,"Kui inimenel kujundama endale aktiivne eluhoiak, tegeleb keha kultuuriga, lähtub tervislik eluviisidest, menema stress temast möödas."
2115,"Seega andis viiendas klassis õpetaja talle tõuket mitte ainult ajalugu õppida, vaid ka indiviiduaalselt arenemaks ja enesetäiendamist."
2116,"Ma ei tahad vaielda neid, kelle nii mõtlevad, kuid minu meelest on lapsed kasvatus on väga tähtis ja vastutusikas töö."
2117,Eestlasid rootslasi ei aidand.
2118,Ma ütlsin et minu passi oli varstada.
2119,"Eitea, miksi, aga mulle jäin selline tunne et, ta on üsnä jonnaka ja oskab oma soovid täita viima."
2120,"Ta töötab nüüd teadurna mingisu roosa hoone sees, mis asub Vanemuine tänaval Pepler ühikas juurest."
2121,"Kuid mida 45 aasta vanune naise peab tegema, kui tema mingil pöhjus on jänud töötuna ja tahab uusi töökoht leida, et teenimine raha pensjonini?"
2122,"Kriutades oma kirjandit, oon minu eesmärkiks selgetada väljas, kuss on erinavadused ja kus sarnasussed."
2123,"Ta avalidas arvustust ühe reisuraamaatu kohtagi, kust tema rääkis eesti regivärssidest ja neide eripärastest."
2124,Kas sina saama seda ülesannet aru?
2125,"Ma uskub, et tema loob hea pere."
2126,"Nee kolme aasta, keda meie õpinud on, ei annad meid eriti palju võimalused, tööturul ei ole meie konkurssivõimeline."
2127,Ta püidis temat aidama.
2128,"Fählmann ning Kreuzwald uskuvad, et ""Kallewipoeg"" on vaia lihtsast kokekoguda ja kokku panema."
2129,"Kui ma välismaa töötasin, tunsin ma igatsus perekond järele."
2130,"Aga mis juhtuks siis, kui inimese jääks üksi kogu maailm?"
2131,"Mei õppetaja seletasid, kuidas tüd alustada. On vaja võtma tükki paberiti ja panema pähetülnud värvi-lahendus kiiresti kirjas. Kui joonis on valmib, tuleb klaasilile kujundid pealle joonistama. Sijärel klaasi nuga kätte ja alustama väljalõikamist."
2132,Villjandis linnas on yle kakskümmend kaks tuhat elaniku.
2133,"Ma arvab, et see noor inimene motiweerib meid mittes seisma ühes kohtas."
2134,"Minu teine arvamus see küsimus on see et, vanad inimesed ei tahad, et noored näeksid neid kelled elu on juba lõppemas. Nad ei taha haiget teha neid."
2135,Lisas õpetama tema mina loema.
2136,"Pernu linn on kulturikeskus, kuss on juba pika aeg korraldattu paljud eri üritused nagu laul- ja tantsupidud, näitused, erinavad festivaelid."
2137,"Mulje tundub, et tema oli väga ülatunud naister sõnadest."
2138,"Miinu ema on haig, mulle on temast kaju."
2139,"Tulab välja et, kui keegid varastab kogu sinu varandus, siis sa ei lähe kohtuse pärast, sest sul ei ole raha - järelikkult sina ei saagi tõestama, et oled kannatand pool."
2140,"Esti keeles saada kasutama kodumaa seime sõna isamam. See päris heaa sünoom, mis andma vihe selle kohata, midad estlased oma kotumaks peab."
